,loss,auc,val_loss,val_auc
0,0.7243737578392029,0.5547376275062561,0.5336726307868958,0.7408928275108337
1,0.4678632318973541,0.8113880753517151,0.44231289625167847,0.8533333539962769
2,0.35789790749549866,0.901066243648529,0.34646233916282654,0.9161904454231262
3,0.3178420960903168,0.9156613945960999,0.32364124059677124,0.9229761362075806
4,0.2616744637489319,0.9469848275184631,0.32497116923332214,0.9263095259666443
5,0.2550140917301178,0.9457804560661316,0.300350546836853,0.9411904811859131
6,0.23224368691444397,0.9552990794181824,0.2487761378288269,0.9567857384681702
7,0.21783564984798431,0.9619195461273193,0.24677446484565735,0.9684523940086365
8,0.20587153732776642,0.9663169384002686,0.23841537535190582,0.9607142210006714
9,0.19180922210216522,0.9695090651512146,0.2447965443134308,0.9590476751327515
10,0.2002190500497818,0.9659912586212158,0.22452686727046967,0.9640476703643799
11,0.18748454749584198,0.9716395735740662,0.21049629151821136,0.9702974557876587
12,0.17796671390533447,0.9740984439849854,0.22651956975460052,0.9720237255096436
13,0.1786583811044693,0.9745318293571472,0.2025214433670044,0.9731547832489014
14,0.16234083473682404,0.977030336856842,0.1735329031944275,0.9784522652626038
15,0.14497250318527222,0.983274519443512,0.19025897979736328,0.9816667437553406
16,0.14833465218544006,0.9783201217651367,0.17933715879917145,0.9799404144287109
17,0.14602139592170715,0.9806253910064697,0.23957648873329163,0.9776785969734192
18,0.13922902941703796,0.9829004406929016,0.1659424901008606,0.9823809862136841
19,0.13227035105228424,0.983740508556366,0.18352630734443665,0.9805357456207275
