,loss,auc,val_loss,val_auc
0,0.4594317376613617,0.815308690071106,0.32961463928222656,0.9258928298950195
1,0.3049037456512451,0.9236500859260559,0.3145548105239868,0.9414880871772766
2,0.2596804201602936,0.945953905582428,0.2889481782913208,0.9448214173316956
3,0.2544434070587158,0.9476786255836487,0.29017534852027893,0.9401189088821411
4,0.2324780374765396,0.9565579295158386,0.31368714570999146,0.9526189565658569
5,0.21527040004730225,0.9624220132827759,0.25160878896713257,0.9522024989128113
6,0.20739790797233582,0.963411271572113,0.29712268710136414,0.9426190257072449
7,0.18630896508693695,0.9717167019844055,0.265089213848114,0.9504762887954712
8,0.15465757250785828,0.9807760715484619,0.2366306632757187,0.958928644657135
9,0.15801967680454254,0.9778234362602234,0.27361369132995605,0.9450594782829285
10,0.14404724538326263,0.982513964176178,0.2160351723432541,0.9689284563064575
11,0.13307908177375793,0.9840497374534607,0.309435099363327,0.9631547927856445
12,0.14888997375965118,0.9797222018241882,0.26866477727890015,0.9536309838294983
13,0.11669386178255081,0.9882863163948059,0.24284368753433228,0.9594047665596008
14,0.12334655225276947,0.9874595999717712,0.23862695693969727,0.9591665267944336
15,0.10792921483516693,0.9898486137390137,0.2966058850288391,0.9597023129463196
16,0.10341141372919083,0.9894254803657532,0.24348749220371246,0.961845338344574
17,0.09548015892505646,0.9914117455482483,0.28281310200691223,0.9580357670783997
18,0.09497446566820145,0.9915146231651306,0.3038858473300934,0.956845223903656
19,0.09576421976089478,0.9918930530548096,0.29033058881759644,0.9610118865966797
20,0.06938046216964722,0.9943387508392334,0.3499239385128021,0.9319643378257751
21,0.07782066613435745,0.993352472782135,0.2686007618904114,0.9641072154045105
22,0.06362223625183105,0.9960280060768127,0.2780243158340454,0.9651785492897034
23,0.06510159373283386,0.9958385229110718,0.21989275515079498,0.970833420753479
24,0.07616942375898361,0.9940601587295532,0.32845091819763184,0.9496428966522217
