,loss,auc,val_loss,val_auc
0,0.6208431124687195,0.6728181838989258,0.7139168381690979,0.7950000762939453
1,0.4563094973564148,0.8660736083984375,0.46907687187194824,0.8795238137245178
2,0.40550822019577026,0.8974896669387817,0.4440094828605652,0.9116665720939636
3,0.3844153881072998,0.902979850769043,0.4959028661251068,0.9086310267448425
4,0.3455381989479065,0.9258091449737549,0.49800342321395874,0.9095833897590637
5,0.32675695419311523,0.9306591749191284,0.36568284034729004,0.9168452024459839
6,0.32204297184944153,0.933125376701355,0.4212650954723358,0.8687500953674316
7,0.30303600430488586,0.9366064667701721,0.38940882682800293,0.9139880537986755
8,0.28334662318229675,0.9422259330749512,0.32191744446754456,0.9372619390487671
9,0.27144715189933777,0.9469760060310364,0.3978099524974823,0.9326785802841187
10,0.27540910243988037,0.9447611570358276,0.32676681876182556,0.935952365398407
11,0.25843918323516846,0.9476006627082825,0.2681038975715637,0.954761803150177
12,0.24653486907482147,0.9527446627616882,0.2964986562728882,0.9398809671401978
13,0.2507360577583313,0.9502623677253723,0.32828861474990845,0.9477381110191345
14,0.23421351611614227,0.9571354985237122,0.5310165882110596,0.9008927941322327
15,0.22736471891403198,0.9598016738891602,0.3752075433731079,0.9183929562568665
16,0.2406540960073471,0.9559803009033203,0.25563955307006836,0.9580357670783997
17,0.22322078049182892,0.9624603390693665,0.27528440952301025,0.9444047212600708
18,0.19469501078128815,0.9680548906326294,0.35160091519355774,0.9479762315750122
19,0.20694589614868164,0.9647794961929321,0.2668144106864929,0.9536905288696289
