,loss,auc,val_loss,val_auc
0,0.45134639739990234,0.8141992688179016,0.3269539773464203,0.9758213758468628
1,0.2828819155693054,0.9614393711090088,0.29734450578689575,0.9923837184906006
2,0.204097181558609,0.9710097908973694,0.10848698019981384,0.9913548827171326
3,0.1554790437221527,0.9821351766586304,0.09628254920244217,0.9965485334396362
4,0.1314031183719635,0.9858328104019165,0.08213981240987778,0.997223436832428
5,0.11388636380434036,0.9891077280044556,0.07097872346639633,0.9954466223716736
6,0.1106358990073204,0.9904922246932983,0.2047901153564453,0.9918711185455322
7,0.10751019418239594,0.9884095788002014,0.06675858795642853,0.9940949082374573
8,0.09300361573696136,0.9922593235969543,0.05834992229938507,0.997039258480072
9,0.08237182348966599,0.9937642216682434,0.07180365175008774,0.9957932829856873
10,0.08241139352321625,0.9926588535308838,0.05906742438673973,0.9969316720962524
11,0.07824833691120148,0.9927210211753845,0.04852553829550743,0.997227132320404
12,0.07697568833827972,0.9945592880249023,0.07603368908166885,0.996501088142395
13,0.06863539665937424,0.9949148297309875,0.04176295921206474,0.9974004626274109
14,0.07283660024404526,0.993767261505127,0.04315681755542755,0.997287392616272
15,0.06163135543465614,0.995079755783081,0.04316486418247223,0.9974005222320557
16,0.06540663540363312,0.9949257373809814,0.035979386419057846,0.9976723194122314
17,0.06320519745349884,0.993704080581665,0.03807478025555611,0.9976121187210083
18,0.0601634718477726,0.9962247014045715,0.04177168756723404,0.9967730045318604
19,0.058305684477090836,0.9966601729393005,0.03708941861987114,0.9977070093154907
20,0.053601086139678955,0.996799647808075,0.03407987952232361,0.9977397322654724
21,0.06075175479054451,0.9949038624763489,0.05425199121236801,0.9971834421157837
22,0.054490167647600174,0.9956339597702026,0.0339689739048481,0.9976267218589783
23,0.05483347550034523,0.9961708188056946,0.062039654701948166,0.9970993995666504
24,0.052196063101291656,0.9968549013137817,0.037050485610961914,0.997593879699707
