,loss,auc,val_loss,val_auc
0,0.23400966823101044,0.9519068002700806,0.09231127053499222,0.9921876788139343
1,0.11200932413339615,0.9869277477264404,0.084659144282341,0.9920489192008972
2,0.09647568315267563,0.9891641736030579,0.0781751424074173,0.995471179485321
3,0.08575122803449631,0.9913618564605713,0.07049427926540375,0.9970031976699829
4,0.07197477668523788,0.9944472908973694,0.06173522397875786,0.9963861107826233
5,0.06435492634773254,0.9937019944190979,0.06909526884555817,0.9972735047340393
6,0.06744056195020676,0.9935558438301086,0.10779959708452225,0.9939460754394531
7,0.06487248092889786,0.9951291084289551,0.06668666005134583,0.9975017309188843
8,0.05344119295477867,0.9961239099502563,0.059196747839450836,0.996128499507904
9,0.0508652999997139,0.9964469075202942,0.08285081386566162,0.9883400201797485
10,0.051747679710388184,0.9965494871139526,0.05884021520614624,0.9956464171409607
11,0.05034773424267769,0.996849775314331,0.058428872376680374,0.9972150921821594
12,0.038210704922676086,0.9973255395889282,0.09047815203666687,0.9848849177360535
13,0.04002022743225098,0.9981234073638916,0.06018060818314552,0.9914864897727966
14,0.03973003476858139,0.9969831705093384,0.07928475737571716,0.9863256812095642
15,0.03992411494255066,0.998015820980072,0.06062173470854759,0.9973886013031006
16,0.03836334869265556,0.9976911544799805,0.059452563524246216,0.99472975730896
17,0.03777039796113968,0.9975669384002686,0.059872280806303024,0.9944503307342529
18,0.03965812548995018,0.997816801071167,0.05985753610730171,0.9970782399177551
19,0.0308185163885355,0.9986093044281006,0.05762873962521553,0.9950913786888123
20,0.032440878450870514,0.9981191158294678,0.05669090896844864,0.9964536428451538
21,0.03815535828471184,0.998146653175354,0.05790015310049057,0.9976442456245422
22,0.02978634461760521,0.9985779523849487,0.056765247136354446,0.9965596199035645
23,0.03151504695415497,0.9978387951850891,0.05526414513587952,0.9960390329360962
24,0.03033195436000824,0.9985924363136292,0.058209531009197235,0.9947022199630737
