,loss,auc,val_loss,val_auc
0,1.049699068069458,0.7169826030731201,0.4753764271736145,0.8756548166275024
1,0.4613941013813019,0.8658869862556458,0.47253555059432983,0.8980357050895691
2,0.37612825632095337,0.9038088321685791,0.31077608466148376,0.9230953454971313
3,0.32831883430480957,0.9246878027915955,0.28534191846847534,0.9374404549598694
4,0.3031623661518097,0.9303065538406372,0.3005776107311249,0.9472023844718933
5,0.2592286169528961,0.9495642185211182,0.2222965657711029,0.963690459728241
6,0.2638159692287445,0.9488816261291504,0.44085341691970825,0.9627976417541504
7,0.2509980797767639,0.949789822101593,0.3340616524219513,0.9423214197158813
8,0.23268474638462067,0.9583479762077332,0.22932691872119904,0.9632142186164856
9,0.20339711010456085,0.9683406352996826,0.3098732531070709,0.9488095045089722
10,0.19858793914318085,0.9696818590164185,0.17280662059783936,0.9799405336380005
11,0.19660620391368866,0.9697353839874268,0.16497504711151123,0.9801191091537476
12,0.20058076083660126,0.9686353206634521,0.2657950222492218,0.9564880728721619
13,0.20030534267425537,0.9695525169372559,0.22435295581817627,0.9760714173316956
14,0.17052341997623444,0.9766291975975037,0.19248166680335999,0.9770833849906921
15,0.158954918384552,0.9804717302322388,0.19938455522060394,0.973511815071106
16,0.16026000678539276,0.9805120825767517,0.19005416333675385,0.9746428728103638
17,0.16087940335273743,0.9800881743431091,0.2150270789861679,0.9679166674613953
18,0.14373913407325745,0.9837248921394348,0.19124621152877808,0.9739285111427307
19,0.13427983224391937,0.9848296046257019,0.1809256374835968,0.9769642353057861
