,loss,auc,val_loss,val_auc
0,1.6066539287567139,0.7913634777069092,0.3618471026420593,0.943153440952301
1,0.3174869120121002,0.9448800683021545,0.20856086909770966,0.9731535911560059
2,0.20856967568397522,0.9698474407196045,0.23280057311058044,0.9632301926612854
3,0.1669469177722931,0.9784826636314392,0.2720136046409607,0.9529744386672974
4,0.17773963510990143,0.9749035835266113,0.16244389116764069,0.9782503843307495
5,0.14230847358703613,0.9848996996879578,0.12211622297763824,0.9846875667572021
6,0.13031750917434692,0.9846597909927368,0.11972688883543015,0.985938549041748
7,0.10707742720842361,0.9867079854011536,0.09898802638053894,0.9850821495056152
8,0.1247139647603035,0.9851917028427124,0.09887060523033142,0.9865447282791138
9,0.1043233796954155,0.9891695380210876,0.13303738832473755,0.9814972877502441
10,0.08917590975761414,0.9910454154014587,0.10187175869941711,0.985184371471405
11,0.08839990943670273,0.9920282363891602,0.09805924445390701,0.9853376150131226
12,0.08900761604309082,0.9920496940612793,0.10727369785308838,0.9826368689537048
13,0.09649598598480225,0.9901750683784485,0.10075359791517258,0.9848209023475647
14,0.07630492746829987,0.9935060143470764,0.07715728133916855,0.9911265969276428
15,0.07227479666471481,0.9938958883285522,0.10321899503469467,0.9900309443473816
16,0.0796656534075737,0.9931798577308655,0.0817592516541481,0.9903815388679504
17,0.06324421614408493,0.994650661945343,0.07342517375946045,0.98982834815979
18,0.06054197624325752,0.9958744049072266,0.07499960064888,0.9891105890274048
19,0.06878429651260376,0.9946954250335693,0.07693666219711304,0.9877994656562805
20,0.049970224499702454,0.9970049858093262,0.07689058780670166,0.9945653080940247
21,0.048018794506788254,0.9969462752342224,0.06772467494010925,0.9901607036590576
22,0.056242506951093674,0.9949220418930054,0.06123057007789612,0.9962145090103149
23,0.050790704786777496,0.9962757229804993,0.06225962191820145,0.997025191783905
24,0.05098610743880272,0.9955915808677673,0.06881417334079742,0.9925035834312439
