,loss,auc,val_loss,val_auc
0,0.6332546472549438,0.8242703080177307,0.25350221991539,0.9804039597511292
1,0.15262804925441742,0.9768887162208557,0.0685175284743309,0.9951401948928833
2,0.11515245586633682,0.9856077432632446,0.10869401693344116,0.996688961982727
3,0.09978445619344711,0.9897071123123169,0.06956176459789276,0.9968332052230835
4,0.09621012955904007,0.9898232221603394,0.054316118359565735,0.9971158504486084
5,0.08001802861690521,0.9932142496109009,0.04283657297492027,0.9970702528953552
6,0.07399073988199234,0.9947562217712402,0.051569994539022446,0.9955013990402222
7,0.07661736011505127,0.9932810664176941,0.041751693934202194,0.9972162246704102
8,0.06888983398675919,0.9947212338447571,0.05497157946228981,0.9958699345588684
9,0.07404281944036484,0.9933693408966064,0.05351649224758148,0.9957605600357056
10,0.060767460614442825,0.9956210255622864,0.04619254544377327,0.9971286654472351
11,0.06371068954467773,0.9958934187889099,0.05224509909749031,0.995453953742981
12,0.06871402263641357,0.9943592548370361,0.08565761893987656,0.9975372552871704
13,0.06009133160114288,0.9954939484596252,0.04040181636810303,0.9973111748695374
14,0.05519091710448265,0.9967651963233948,0.047688502818346024,0.9976485967636108
15,0.048436060547828674,0.9972434043884277,0.04640498012304306,0.99749356508255
16,0.048392705619335175,0.9975785613059998,0.04313857853412628,0.9972234964370728
17,0.04791630059480667,0.9978342652320862,0.041347481310367584,0.9976302981376648
18,0.04081752523779869,0.9981621503829956,0.04188935458660126,0.9974588751792908
19,0.046224892139434814,0.9977033734321594,0.05473051220178604,0.9958170056343079
20,0.03807508200407028,0.9985480308532715,0.04944192245602608,0.9968640804290771
21,0.04619626700878143,0.9974285364151001,0.04397222399711609,0.9986591339111328
22,0.0483633317053318,0.9976093173027039,0.04698606953024864,0.9973183274269104
23,0.03530900552868843,0.9987505674362183,0.04099299758672714,0.9975701570510864
24,0.03458241745829582,0.9988086223602295,0.047707345336675644,0.9982925653457642
